product_name,brand,categories,primary_category,rating,review_text,review_title,recommended,helpful_votes,username,sentiment,label
"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Blue Kid-Proof Case",Amazon,Computers,Electronics,5,my grandkids love it. they use it at home and when we travel.,Great for my grandkids,True,0,cadmark,positive,0
Amazon - Echo Plus w/ Built-In Hub - Silver,Amazon,Amazon Echo,Electronics,5,"we replaced our old echo for this one with a smart hub, works great",Smart hub works amazing,True,0,Chris,positive,0
"Amazon - Kindle Voyage - 6"" - 4GB - Black",Amazon,eBook Readers,Electronics,5,why carry a book when you can have a library at your fingertips? get one now!,love it,True,1,greygirl,positive,0
"Amazon Echo Show Alexa-enabled Bluetooth Speaker with 7"" Screen",Amazon,Computers,Electronics,5,"we use it to talk to our granddaughter, play games, listen to music and check on the dog while we are at work! awesome device! we already bought one for our kids also!",Love it,True,0,chadc,positive,0
"Fire Tablet with Alexa, 7"" Display, 16 GB, Magenta - with Special Offers",Amazon,Tablets,Electronics,5,smaller overall size with the same screen size of our older kindle fire. faster processor.,Kindle hd7,True,0,Dree,positive,0
"Amazon - Kindle Voyage - 6"" - 4GB - Black",Amazon,eBook Readers,Electronics,5,"i have both the kindle voyage and the low end kindle fire.while the $50.00 fire is an amazing deal, for serious readin,g the kindle voyage is far easier on the eyes and has superior resolution. now, it lacks many of the features of the less expensive fire, such as color and online with wifi; as a reader it is well organized and a pleasure.truthfully, it isn't a whole lot better than the paperwhite. it has a feature or two, but i'm not sure it's worth the extra 60 dollars. it is still an excellent device.",Great reader,True,0,Tony,positive,0
"Kindle E-reader - White, 6 Glare-Free Touchscreen Display, Wi-Fi - Includes Special Offers",Amazon,Office,Office Supplies,5,"do you like to read? if so this is an excellent device. there are better devices, but at this price you are not going to find a comparable product.",Kindle,True,0,RDDG,positive,0
Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,Amazon,Amazon Echo,Electronics,4,"it's 85% as good as an echo... great sound, nice and loud, but... but the button. that button!!i would give this 5 stars and buy more of them, if it was always listening while plugged in. other than that, it does everything an echo does, it's smaller, and (due to the battery) portable. i like it - i do. but it's not as useful as the echo in the situation i use it the most.",I love it with one exception,True,0,Alan,positive,0
"All-New Fire HD 8 Tablet, 8"" HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",Amazon,Electronics,Electronics,5,"i have never owned a tablet. wanted an i-pad like most, but couldn't afford the sticker price. this one fit my needs perfect. i mainly just use it for web surfing and streaming video. no complaints so far! i would recommend this device.",Great starter tablet for someone like myself.,True,0,Rodman22,positive,0
"Amazon Echo Show Alexa-enabled Bluetooth Speaker with 7"" Screen",Amazon,Computers,Electronics,5,nice to have .good thing to used love to . would tell people about,Great,True,0,Cherry,positive,0
"Amazon Echo Show Alexa-enabled Bluetooth Speaker with 7"" Screen",Amazon,Computers,Electronics,5,"i was a little hesitant to spend the money to get this but i am so glad i did! alexa always answers when i say the commands and i have noticed it is probably 95% right with any command that i have given. love the fact that i can see things on the screen. some of my news briefings have a picture/video so that's nice too. we also love the video call option. planning on getting one for my grandma who is not as technologically advanced, and could just sit at a table and talk with the grandkids. worth every penny.",So simple and powerful!,True,0,Tess,positive,0
"Brand New Amazon Kindle Fire 16gb 7"" Ips Display Tablet Wifi 16 Gb Blue",Amazon,Computers/Tablets & Networking,Electronics,5,i can read just about any book that is published and not leave my house to go to the store and have to buy them.,Great for reading borrowed books.,True,0,emilyjones,positive,0
"All-New Fire HD 8 Tablet, 8"" HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",Amazon,Electronics,Electronics,5,"my 76 year old mom loves this! she now has something to do while waiting in doctors offices - loves to read, do crosswords, etc.",Excellent choice for my mom,True,0,sg77,positive,0
"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Blue Kid-Proof Case",Amazon,Computers,Electronics,5,"i bought this tablet for my 4 year old grand daughter and she loves it.we set the parental controls for her age group, and now we don't have to worry about what she is doing on it. we downloaded her favorite disney movies onto it, and now she has her own little private movie theater. it also works great with our amazon fire tv and can watch a lot of her favorite kid shows. this is a great buy for the money and i recommend it to everyone.",Awesome tablet for young children,True,0,mikepapp13,positive,0
"Amazon Echo Show Alexa-enabled Bluetooth Speaker with 7"" Screen",Amazon,Computers,Electronics,5,this is a great device when used with ring camera and hue lighting.,Great for use with lighting and cameras,True,0,Coycox,positive,0
"Brand New Amazon Kindle Fire 16gb 7"" Ips Display Tablet Wifi 16 Gb Blue",Amazon,Computers/Tablets & Networking,Electronics,5,good inexpensive device. still in touch with modern technology.,Great Gift,True,0,WifiG,positive,0
Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,Amazon,Amazon Echo,Electronics,5,works really well with echo and is really neat and fun,Awesome,True,0,fatpants,positive,0
"All-New Fire HD 8 Tablet, 8"" HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",Amazon,Electronics,Electronics,4,for the price guy cannot beat it great for watching videos or streaming television.,Lightweight and sleek,True,1,Likrockdiesel,positive,0
Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,Amazon,Amazon Echo,Electronics,2,"for the price, you should be able to use as a speaker when talking on the phone. i had to use my daughter's beats pill for this function, therefore it's not worth all the hype.",Not what I expected,False,0,Blue,negative,2
"Fire Tablet with Alexa, 7"" Display, 16 GB, Magenta - with Special Offers",Amazon,Tablets,Electronics,5,bought it for my son. he likes it. very good alternate to expensive tables out there.,excellent tablet,True,0,satisfiedcustomer229,positive,0
"Kindle E-reader - White, 6 Glare-Free Touchscreen Display, Wi-Fi - Includes Special Offers",Amazon,Office,Office Supplies,5,love to rad my books with my kindle and download straight from my device. so easy and safe. lovit. thanks best buy,Kindle,True,0,Angelsobe,positive,0
"Amazon Echo Show Alexa-enabled Bluetooth Speaker with 7"" Screen",Amazon,Computers,Electronics,5,this is awesome we love it so much talk & c peeps!!!,ALEXA ECHO VIDEO,True,0,Celli52,positive,0
"Brand New Amazon Kindle Fire 16gb 7"" Ips Display Tablet Wifi 16 Gb Blue",Amazon,Computers/Tablets & Networking,Electronics,4,"it was good, works pretty easily. the camera is good.",good,True,0,Mandie,positive,0
"Fire Tablet, 7 Display, Wi-Fi, 16 GB - Includes Special Offers, Black",Amazon,Fire Tablets,Electronics,4,"it does what i need it to do, but a few to many apps that are not needed.",Works great,True,0,sdecaf,positive,0
"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 32 GB - Includes Special Offers, Blue",Amazon,Fire Tablets,Electronics,4,this is a very good tablet. the only con is you may have to reboot it too often.,Great tablet,True,0,Dee51,positive,0
"Fire HD 10 Tablet, 10.1 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Silver Aluminum",Amazon,eBook Readers,Office Supplies,5,"can't live without this, use for email, banking, social media, reading, watching movies, tv shows, online college courses. even prints to wireless printer.",Versatile tablet,True,0,Karrush,positive,0
"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Blue Kid-Proof Case",Amazon,Computers,Electronics,5,i personally like the old shape ( more square ) of the kindle better. i use to have a 8 inch and loved it until my grandkids dropped it and now it doesn't work any more.,Great tablet for kids,True,0,Mona,positive,0
"All-New Fire HD 8 Tablet, 8"" HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",Amazon,Electronics,Electronics,4,"good tablet, satisfied. one point annoying...silk browser makes yahoo email a list and have to tap html to read each one...awkward.",Great tablet,True,0,Sunny,positive,0
"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Blue Kid-Proof Case",Amazon,Computers,Electronics,5,bought this as a gift for my 3 year old granddaughter. she is learning how to get to her apps and play some games on it. i like that i can have contol over what she can watch and play.,Great tablet for young children,True,0,Mawmaw,positive,0
"All-New Fire HD 8 Tablet, 8"" HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",Amazon,Electronics,Electronics,5,"great buy for the money, no complaints. highly recommended.",Fantastic,True,0,Bobby09,positive,0
"All-New Fire HD 8 Tablet, 8"" HD Display, Wi-Fi, 16 GB - Includes Special Offers, Magenta",Amazon,Electronics,Electronics,4,"i was looking for and cost effective solution to satisfy my childrens desires to have there own smartphone to play games.i like the parental controls, to limit certain actions and downloads.",Great distraction for younger children,True,0,jedkon1,positive,0
Amazon - Echo Plus w/ Built-In Hub - Silver,Amazon,Amazon Echo,Electronics,5,great sound quality. easy to set up. easy to use. looks good too.,Great product.,True,0,elgrannada,positive,0
"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Blue Kid-Proof Case",Amazon,Computers,Electronics,5,"i bought this tablet right after black friday. it had good reviews, a perfect warranty for kids, and a reputable branding. once set up, it has a good cover that is light and hard for a child to remove. the included one year software freetime is user friendly and convenient to navigate. so far, we really like this tablet. the only thing that i still need time to determine its battery life. after about 2 hours of game play, the battery is about at 50%. very satisfied.",Perfect tablet and features for a child,True,0,Johnamartin,positive,0
Amazon Tap - Alexa-Enabled Portable Bluetooth Speaker,Amazon,Amazon Echo,Electronics,5,i have put the dot in the bedroom where my echo is in the living area. my family uses her for everything. enjoy everything about the echo / dot.,I HAVE THE ORIGINAL ECHO AND LOVE IT.,True,0,Townes2,positive,0
"Brand New Amazon Kindle Fire 16gb 7"" Ips Display Tablet Wifi 16 Gb Blue",Amazon,Computers/Tablets & Networking,Electronics,5,kids love it! great christmas present even if not an apple product.,Good entertainment,True,0,TechLover,positive,0
Amazon - Echo Plus w/ Built-In Hub - Silver,Amazon,Amazon Echo,Electronics,5,alexa is amazing and the phillips bulb works seamlessly with it.,Great start to a smart home,True,0,Marco,positive,0
"Brand New Amazon Kindle Fire 16gb 7"" Ips Display Tablet Wifi 16 Gb Blue",Amazon,Computers/Tablets & Networking,Electronics,4,"a great christmas gift, great for listening to music",Great for games and music,True,0,Lyric,positive,0
"Fire Tablet with Alexa, 7"" Display, 16 GB, Magenta - with Special Offers",Amazon,Tablets,Electronics,5,"i love this tablet/kindle. i can access email, facebook, play simple games, shop online and read my books.",Very versatile,True,0,Patty,positive,0
"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Blue Kid-Proof Case",Amazon,Computers,Electronics,4,"easy to hold, access to some free games - just be careful if you have 1-click payment option. my 3 year old charged $16 to my account in 3 days. good news - i received emails about the purchases and was able to get help in stopping the process from happening too often. she loves the ""fire""",Love it for my granddaughter!,True,0,Justme,positive,0
"Brand New Amazon Kindle Fire 16gb 7"" Ips Display Tablet Wifi 16 Gb Blue",Amazon,Computers/Tablets & Networking,Electronics,3,the sleek design and colors available for small kids is good. the tablet is a nice price and useful.,ok tablet for a small child,True,0,Lisa,neutral,1
Amazon - Echo Plus w/ Built-In Hub - Silver,Amazon,Amazon Echo,Electronics,2,i really like the echo plus and the hue light bulb does work on the echo plus but i had to buy a bridge from phillips in order to schedule on off schedule times for the light. i thought the echo plus was like a bridge but i guess it isn⊙t.,Echo Plus with hue light bulb,True,0,mrsv,negative,2
"Fire HD 10 Tablet, 10.1 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Silver Aluminum",Amazon,eBook Readers,Office Supplies,4,very easy to use and does everything i need it to do. would have given it 5 stars but it hasn't changed enough from the last kindle that i purchased several years ago.,Excellent tablet for the price.,True,0,Steve,positive,0
